#Thorlabs FTS
[SpectrumHeader]
#Date,20250203
#Time,15375844
#GMTTime,23375844
#Instrument,0
#InstrModel,CCS100
#Series,0
#InterferometerSerial,M00997582
#Type,emission
#ChannelIndex,0
#XAxisUnit,nm_air
#YAxisUnit,intensity
#Average,1
#RollingAverage,0
#SpectrumSmooth,0
#SSmoothParam1,0
#SSmoothParam2,0
#SSmoothParam3,0
#SSmoothParam4,0
#IntegrationTime,100.000000
#TriggerMode,0
#AirMeasureOpt,0
#AirTemp,0.00
#AirPressure,0.00
#AirRelHum,0.00
#WnrMin,13448.815430
#WnrMax,31151.394531
#Length,3648
#Resolution,0.0000000000e+00
#ADC,0
#InstrStatus,0
#RefLaserLocked,0
#ChannelIndex,0
#AttenuationFilter,0
#Stitched,0
#ExcitationWavelength_nm,0
#SoftwareVersion,3.350000
#FirmwareVersion,
#Motor_FirmwareVersion,
#ReconstructionAlgorithms_SoftwareVersion,
#Sensor_FirmwareVersion,
#InstrSeriesIdentifier,MUN_CCS_SERIES
#RefGainIndex,0
#RefSignalInPerecent,0.0
#BBRefGainIndex,0
#BBRefSignalInPerecent,0.0
#AutogainStatus,0
#Name,
#Comment,""
#ExtComment,""
#Source,
[Data]
Pixel Number,Measured Signal
7.204204102e+02,-1.594371046e-03
7.205398560e+02,1.198549056e-03
7.206593018e+02,1.464541419e-03
7.207788086e+02,-1.694118255e-04
7.208982544e+02,2.295767772e-04
7.210177002e+02,6.285653799e-04
7.211371460e+02,1.583288054e-06
7.212566528e+02,-9.863884188e-04
7.213760986e+02,9.658057388e-05
7.214955444e+02,1.535789488e-04
7.216149902e+02,1.345794881e-04
7.217344360e+02,6.095659337e-04
7.218539429e+02,1.369544188e-03
7.219733887e+02,3.435735125e-04
7.220928345e+02,-2.264101931e-04
7.222122803e+02,-2.264101931e-04
7.223317261e+02,9.895550320e-04
7.224512329e+02,3.625729587e-04
7.225706787e+02,-7.773944526e-04
7.226901245e+02,-1.124134506e-04
7.228095703e+02,1.160550164e-03
7.229290771e+02,1.445541973e-03
7.230485229e+02,-5.114020314e-04
7.231679688e+02,-3.024080361e-04
7.232874146e+02,5.335680908e-04
7.234068604e+02,1.008554478e-03
7.235263672e+02,1.255547395e-03
7.236458130e+02,1.312545850e-03
7.237652588e+02,6.285653799e-04
7.238847046e+02,7.235626690e-04
7.240042114e+02,2.295767772e-04
7.241236572e+02,1.312545850e-03
7.242431030e+02,-2.454096393e-04
7.243625488e+02,1.464541419e-03
7.244819946e+02,-4.354042176e-04
7.246015015e+02,3.245740663e-04
7.247209473e+02,-8.343927911e-04
7.248403931e+02,7.045632228e-04
7.249598389e+02,4.765697231e-04
7.250793457e+02,3.136493731e-03
7.251987915e+02,-4.734031390e-04
7.253182373e+02,-1.252380898e-03
7.254376831e+02,-5.684004282e-04
7.255571289e+02,1.464541419e-03
7.256766357e+02,1.583288054e-06
7.257960815e+02,4.005718802e-04
7.259155273e+02,-2.644091146e-04
7.260349731e+02,6.855637184e-04
7.261544189e+02,4.195713263e-04
7.262739258e+02,1.915778557e-04
7.263933716e+02,-7.583950064e-04
7.265128174e+02,2.295767772e-04
7.266322632e+02,1.692535006e-03
7.267517700e+02,3.958220259e-05
7.268712158e+02,-1.138384105e-03
7.269906616e+02,1.141550718e-03
7.271101074e+02,-3.024080361e-04
7.272295532e+02,1.103551826e-03
7.273490601e+02,8.945577429e-04
7.274685059e+02,4.955691402e-04
7.275879517e+02,5.891414825e-03
7.277073975e+02,2.536585741e-02
7.278268433e+02,3.408660740e-02
7.279463501e+02,2.388390154e-02
7.280657959e+02,2.044499852e-02
7.281852417e+02,1.550513972e-02
7.283046875e+02,1.073627640e-02
7.284241333e+02,8.247347549e-03
7.285436401e+02,7.278375328e-03
7.286630859e+02,6.803388707e-03
7.287825317e+02,5.055438727e-03
7.289019775e+02,5.435428116e-03
7.290214233e+02,3.174492624e-03
7.291409302e+02,3.953470383e-03
7.292603760e+02,3.554481780e-03
7.293798218e+02,2.376515418e-03
7.294992676e+02,1.616537105e-03
7.296187134e+02,2.832502360e-03
7.297381592e+02,2.300517634e-03
7.298576660e+02,1.806531684e-03
7.299771118e+02,8.375594043e-04
7.300965576e+02,1.635536551e-03
7.302160034e+02,1.179549610e-03
7.303354492e+02,1.455516741e-02
7.304548950e+02,4.729123041e-02
7.305744019e+02,4.294035584e-02
7.306938477e+02,3.167367727e-02
7.308132935e+02,2.418789268e-02
7.309327393e+02,1.805106737e-02
7.310521851e+02,1.484015957e-02
7.311716309e+02,1.010929421e-02
7.312911377e+02,1.047028415e-02
7.314105835e+02,1.472616196e-02
7.315300293e+02,1.058428083e-02
7.316494751e+02,6.404400337e-03
7.317689209e+02,6.138408091e-03
7.318883667e+02,5.283432547e-03
7.320078125e+02,2.775504021e-03
7.321273193e+02,3.535482334e-03
7.322467651e+02,3.535482334e-03
7.323662109e+02,1.844530576e-03
7.324856567e+02,3.958220259e-05
7.326051025e+02,1.046553371e-03
7.327245483e+02,7.425621152e-04
7.328439941e+02,1.616537105e-03
7.329635010e+02,5.036439281e-03
7.330829468e+02,4.447455984e-03
7.332023926e+02,3.706477350e-03
7.333218384e+02,3.516482888e-03
7.334412842e+02,2.395514864e-03
7.335607300e+02,2.091523493e-03
7.336801758e+02,1.369544188e-03
7.337996216e+02,1.768532791e-03
7.339190674e+02,4.765697231e-04
7.340385742e+02,6.475648261e-04
7.341580200e+02,1.749533345e-03
7.342774658e+02,7.425621152e-04
7.343969116e+02,1.915778557e-04
7.345163574e+02,5.858165969e-05
7.346358032e+02,8.185599581e-04
7.347552490e+02,6.855637184e-04
7.348746948e+02,-4.544036638e-04
7.349941406e+02,-2.454096393e-04
7.351135864e+02,5.858165969e-05
7.352330322e+02,8.945577429e-04
7.353524780e+02,-7.773944526e-04
7.354719849e+02,4.765697231e-04
7.355914307e+02,1.065552933e-03
7.357108765e+02,-7.441453636e-05
7.358303223e+02,9.515561396e-04
7.359497681e+02,4.005718802e-04
7.360692139e+02,-3.024080361e-04
7.361886597e+02,2.319517080e-03
7.363081055e+02,-2.074107324e-04
7.364275513e+02,5.335680908e-04
7.365469971e+02,8.375594043e-04
7.366664429e+02,7.045632228e-04
7.367858887e+02,-5.304014776e-04
7.369053345e+02,9.895550320e-04
7.370247803e+02,7.425621152e-04
7.371442261e+02,1.521539874e-03
7.372636719e+02,3.055745910e-04
7.373831177e+02,8.565588505e-04
7.375025635e+02,9.515561396e-04
7.376220093e+02,2.072524047e-03
7.377414551e+02,1.388543635e-03
7.378609009e+02,1.920528477e-03
7.379803467e+02,2.851501806e-03
7.380997925e+02,1.312545850e-03
7.382192383e+02,1.711534453e-03
7.383386841e+02,1.388543635e-03
7.384581299e+02,4.390457645e-03
7.385775757e+02,2.274393290e-02
7.386970215e+02,7.896332443e-02
7.388164673e+02,1.265949607e-01
7.389359131e+02,1.009836942e-01
7.390553589e+02,8.798807114e-02
7.391748047e+02,7.048957050e-02
7.392942505e+02,5.749394000e-02
7.394136963e+02,4.370033368e-02
7.395331421e+02,3.592955694e-02
7.396525879e+02,2.745579928e-02
7.397720337e+02,2.215494961e-02
7.398914795e+02,1.867804863e-02
7.400109253e+02,1.558113843e-02
7.401303101e+02,1.242722850e-02
7.402497559e+02,9.273318574e-03
7.403692017e+02,7.677363697e-03
7.404886475e+02,8.038353175e-03
7.406080933e+02,4.257461522e-03
7.407275391e+02,3.877472598e-03
7.408469849e+02,1.806531684e-03
7.409664307e+02,4.143464845e-03
7.410858765e+02,1.711534453e-03
7.412053223e+02,6.095659337e-04
7.413247070e+02,1.502540428e-03
7.414441528e+02,1.749533345e-03
7.415635986e+02,1.749533345e-03
7.416830444e+02,7.615615614e-04
7.418024902e+02,1.540539321e-03
7.419219360e+02,8.755582967e-04
7.420413818e+02,3.435735125e-04
7.421607666e+02,1.749533345e-03
7.422802124e+02,1.483540982e-03
7.423996582e+02,1.369544188e-03
7.425191040e+02,-1.884112862e-04
7.426385498e+02,1.008554478e-03
7.427579956e+02,-3.817307530e-03
7.428773804e+02,-1.233381452e-03
7.429968262e+02,-1.461374923e-03
7.431162720e+02,-5.114020314e-04
7.432357178e+02,-2.734338399e-03
7.433551636e+02,-1.423376030e-03
[EndOfFile]
